primaryID,name,synonym
http://www.wikidata.org/entity/Q168686,polyglycerol polyricinoleate,PGPR
http://www.wikidata.org/entity/Q168686,polyglycerol polyricinoleate,E476
http://www.wikidata.org/entity/Q168685,fentin acetate,Triphenyltin(IV) acetate
http://www.wikidata.org/entity/Q168685,fentin acetate,Triphenyltin acetate
http://www.wikidata.org/entity/Q168685,fentin acetate,triphenylstannyl acetate
http://www.wikidata.org/entity/Q168685,fentin acetate,Triphenylstannium acetate
http://www.wikidata.org/entity/Q168685,fentin acetate,Triphenylaceto stannane
http://www.wikidata.org/entity/Q168685,fentin acetate,Tin triphenyl acetate
http://www.wikidata.org/entity/Q168685,fentin acetate,Phentinoacetate
http://www.wikidata.org/entity/Q168685,fentin acetate,Phentin acetate
http://www.wikidata.org/entity/Q168685,fentin acetate,Acetoxytriphenyltin
http://www.wikidata.org/entity/Q168685,fentin acetate,Acetoxytriphenylstannane
http://www.wikidata.org/entity/Q168685,fentin acetate,"Acetic acid, triphenylstannyl ester"
http://www.wikidata.org/entity/Q168685,fentin acetate,Acetatotriphenylstannane
http://www.wikidata.org/entity/Q168685,fentin acetate,(Acetyloxy)triphenylstannane
http://www.wikidata.org/entity/Q163648,DDT,"p,p'-dichlorodiphenyltrichloroethane"
http://www.wikidata.org/entity/Q163648,DDT,"p,p'-DDT"
http://www.wikidata.org/entity/Q163648,DDT,dichlorodiphenyltrichloroethane
http://www.wikidata.org/entity/Q163648,DDT,dichloro-diphenyl-trichloroethane
http://www.wikidata.org/entity/Q163648,DDT,clofenotane
http://www.wikidata.org/entity/Q163648,DDT,"alpha,alpha-bis(p-chlorophenyl)-beta,beta,beta-trichlorethane"
http://www.wikidata.org/entity/Q163648,DDT,"4,4'-DDT"
http://www.wikidata.org/entity/Q163648,DDT,"1,1'-(2,2,2-trichloroethylidene)bis[4-chlorobenzene]"
http://www.wikidata.org/entity/Q163648,DDT,"1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane"
http://www.wikidata.org/entity/Q163648,DDT,"1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane"
http://www.wikidata.org/entity/Q163648,DDT,"1,1-bis(4-chlorophenyl)-2,2,2-trichloroethane"
http://www.wikidata.org/entity/Q163648,DDT,"1-chloro-4-[2,2,2-trichloro-1-(4-chlorophenyl)ethyl]benzene"
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,α-D-galactose
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,Gal-alpha
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,D-(+)-galactose
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,alpha-D-galactose
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,alpha-D-galactopyranose
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,alpha-D-Gal
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,"(2S,3R,4S,5S,6R)-6-methyloltetrahydropyran-2,3,4,5-tetrol"
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,"(2S,3R,4S,5S,6R)-6-(hydroxymethyl)tetrahydropyran-2,3,4,5-tetrol"
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,"(2S,3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol"
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,"(2S,3R,4S,5R,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol"
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,(+)-galactose
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,GAL
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,GLC
http://www.wikidata.org/entity/Q181381,α-D-galactopyranose,GLA
http://www.wikidata.org/entity/Q181394,nutrient,nutrients
http://www.wikidata.org/entity/Q181394,nutrient,nutrients
http://www.wikidata.org/entity/Q181394,nutrient,nutrient (animals and humans)
http://www.wikidata.org/entity/Q181394,nutrient,nutrient (animals and humans)
http://www.wikidata.org/entity/Q182040,aspartame,methyl aspartylphenylalanate
http://www.wikidata.org/entity/Q182040,aspartame,L-aspartyl-L-phenylalanyl methyl ester
http://www.wikidata.org/entity/Q182040,aspartame,L-aspartyl-L-phenylalanine methyl ester
http://www.wikidata.org/entity/Q182040,aspartame,L-aspartyl-L-3-phenylalanine methyl ester
http://www.wikidata.org/entity/Q182040,aspartame,E 951
http://www.wikidata.org/entity/Q182040,aspartame,Aspartylphenylalanine methyl ester
http://www.wikidata.org/entity/Q182040,aspartame,3-amino-N-(α-methoxycarbonylphenethyl) succinamic acid
http://www.wikidata.org/entity/Q182040,aspartame,3-amino-N-(α-carboxyphenethyl)succinamic acid N-methyl ester
http://www.wikidata.org/entity/Q182040,aspartame,3-amino-N-(alpha-methoxycarbonylphenethyl) succinamic acid
http://www.wikidata.org/entity/Q182040,aspartame,3-amino-N-(alpha-carboxyphenethyl)succinamic acid N-methyl ester
http://www.wikidata.org/entity/Q182040,aspartame,1-methyl N-L-α-aspartyl-L-phenylalanate
http://www.wikidata.org/entity/Q182040,aspartame,1-methyl N-L-alpha-aspartyl-L-phenylalanine
http://www.wikidata.org/entity/Q182040,aspartame,1-methyl N-L-alpha-aspartyl-L-phenylalanate
http://www.wikidata.org/entity/Q182040,aspartame,(3S)-3-amino-3-{[(2S)-1-methoxy-1-oxo-3-phenylpropan-2-yl]carbamoyl}propanoic acid
http://www.wikidata.org/entity/Q150900,octadecane,n-octadecane
http://www.wikidata.org/entity/Q150925,icosane,octyldodecane
http://www.wikidata.org/entity/Q150925,icosane,eicosane
http://www.wikidata.org/entity/Q150988,tetracosane,Tetracosane
http://www.wikidata.org/entity/Q150988,tetracosane,n-tetracosane
http://www.wikidata.org/entity/Q150988,tetracosane,CH3-[CH2]22-CH3
http://www.wikidata.org/entity/Q151016,hexacosane,n-hexacosane
http://www.wikidata.org/entity/Q151016,hexacosane,CH3-[CH2]24-CH3
http://www.wikidata.org/entity/Q151038,nonacosane,n-nonacosane
http://www.wikidata.org/entity/Q151038,nonacosane,CH3-[CH2]27-CH3
http://www.wikidata.org/entity/Q151733,1-pentanol,Primary-N-amyl alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,primary amyl alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,Petan-1-ol
http://www.wikidata.org/entity/Q151733,1-pentanol,Pentyl-alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,pentyl alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,Pentanols [UN1105] [Flammable liquid]
http://www.wikidata.org/entity/Q151733,1-pentanol,pentanol-1
http://www.wikidata.org/entity/Q151733,1-pentanol,Pentanol (van)
http://www.wikidata.org/entity/Q151733,1-pentanol,pentan-1-ol
http://www.wikidata.org/entity/Q151733,1-pentanol,N-Pentyl-alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,n-pentyl alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,N-Pentanol
http://www.wikidata.org/entity/Q151733,1-pentanol,n-pentan-1-ol
http://www.wikidata.org/entity/Q151733,1-pentanol,n-C5H11OH
http://www.wikidata.org/entity/Q151733,1-pentanol,n-butylcarbinol
http://www.wikidata.org/entity/Q151733,1-pentanol,N-Amylalkohol [czech]
http://www.wikidata.org/entity/Q151733,1-pentanol,N-Amylalkohol (czech)
http://www.wikidata.org/entity/Q151733,1-pentanol,n-amyl alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,C5 alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,butylcarbinol
http://www.wikidata.org/entity/Q151733,1-pentanol,Butyl carbinol
http://www.wikidata.org/entity/Q151733,1-pentanol,amylol
http://www.wikidata.org/entity/Q151733,1-pentanol,"amyl alcohol, normal"
http://www.wikidata.org/entity/Q151733,1-pentanol,Amyl alcohol normal
http://www.wikidata.org/entity/Q151733,1-pentanol,Amyl alcohol (natural)
http://www.wikidata.org/entity/Q151733,1-pentanol,Alcool amylique [french]
http://www.wikidata.org/entity/Q151733,1-pentanol,Alcool amylique (french)
http://www.wikidata.org/entity/Q151733,1-pentanol,1-pentyl alcohol
http://www.wikidata.org/entity/Q151733,1-pentanol,1-pentol
http://www.wikidata.org/entity/Q151733,1-pentanol,Pentasol
http://www.wikidata.org/entity/Q151733,1-pentanol,Amyl alcohol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,i-Butanol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,Alcool isobutylique
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-methylpropyl alcohol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-Methylpropanol-1
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-methylpropanol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-MethylpropanoI
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-methylpropan-1-ol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-Methyl-1-propanyl alcohol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-methyl-1-propanol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,2-Methyl propanol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,1-hydroxymethylpropane
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,IBA
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,Methyl-2 propanol-1
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,Isopropylcarbinol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,Isopropyl carbitol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,Isomerism:it shows meta isomerism with ethers
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,Isobutyl alcohol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,isobutanol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,iso-C4H9OH
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,iso-butyl alcohol
http://www.wikidata.org/entity/Q151797,isobutyl alcohol,i-Butyl alcohol
http://www.wikidata.org/entity/Q153418,trimethyl phosphite,trimethyl ester of phosphorous acid
http://www.wikidata.org/entity/Q153418,trimethyl phosphite,trimethoxyphosphine
http://www.wikidata.org/entity/Q153418,trimethyl phosphite,methyl phosphite
http://www.wikidata.org/entity/Q111213,lead azide,lead(II) azide
http://www.wikidata.org/entity/Q111812,coumarin,O-Hydroxyzimtsaure-lacton
http://www.wikidata.org/entity/Q111812,coumarin,O-Hydroxycinnamic lactone
http://www.wikidata.org/entity/Q111812,coumarin,o-hydroxycinnamic acid delta-lactone
http://www.wikidata.org/entity/Q111812,coumarin,Coumarine
http://www.wikidata.org/entity/Q111812,coumarin,chromen-2-one
http://www.wikidata.org/entity/Q111812,coumarin,Benzo-alpha-pyrone
http://www.wikidata.org/entity/Q111812,coumarin,2H-Chromen-2-one (ACD/Name 4.0)
http://www.wikidata.org/entity/Q111812,coumarin,2H-Chromen-2-one
http://www.wikidata.org/entity/Q111812,coumarin,2H-benzo[b]pyran-2-one
http://www.wikidata.org/entity/Q111812,coumarin,"2-Propenoic acid, 3-(2-hydroxyphenyl)-, delta-lactone"
http://www.wikidata.org/entity/Q111812,coumarin,2-Oxo-2H-1-Benzopyran
http://www.wikidata.org/entity/Q111812,coumarin,"2-Oxo-1,2-benzopyran"
http://www.wikidata.org/entity/Q111812,coumarin,"1, 2-Benzopyrone"
http://www.wikidata.org/entity/Q111812,coumarin,{2H-Benzo[b]pyran-2-one}
http://www.wikidata.org/entity/Q111812,coumarin,Kumarin
http://www.wikidata.org/entity/Q117422,glycol salicylate,Glycol salicylate
http://www.wikidata.org/entity/Q117422,glycol salicylate,Ethylene glycol salicylate
http://www.wikidata.org/entity/Q117422,glycol salicylate,ethylene glycol monosalicylate
http://www.wikidata.org/entity/Q117422,glycol salicylate,2-hydroxyethyl salicylate
http://www.wikidata.org/entity/Q117422,glycol salicylate,2-hydroxyethyl 2-oxidanylbenzoate
http://www.wikidata.org/entity/Q117422,glycol salicylate,2-hydroxybenzoic acid 2-hydroxyethyl ester
http://www.wikidata.org/entity/Q118040,cyclododecane,Cyclododecane
http://www.wikidata.org/entity/Q118551,clarithromycin,TE-031
http://www.wikidata.org/entity/Q118551,clarithromycin,Klaricid
http://www.wikidata.org/entity/Q118551,clarithromycin,Clarithromycinum
http://www.wikidata.org/entity/Q118551,clarithromycin,Clarithromycine
http://www.wikidata.org/entity/Q118551,clarithromycin,Clarithromycina
http://www.wikidata.org/entity/Q118551,clarithromycin,Clarithromycin Extended Release
http://www.wikidata.org/entity/Q118551,clarithromycin,CLARITHROMYCIN
http://www.wikidata.org/entity/Q118551,clarithromycin,Clarithromycin
http://www.wikidata.org/entity/Q118551,clarithromycin,Biaxin Xl Pac
http://www.wikidata.org/entity/Q118551,clarithromycin,Biaxin Xl
http://www.wikidata.org/entity/Q118551,clarithromycin,ABBOTT-56268
http://www.wikidata.org/entity/Q118551,clarithromycin,A-56268
http://www.wikidata.org/entity/Q118551,clarithromycin,6-O-Methylerythromycin a
http://www.wikidata.org/entity/Q118551,clarithromycin,6-O-Methylerythromycin
http://www.wikidata.org/entity/Q118551,clarithromycin,6-O-methyl erythromycin
http://www.wikidata.org/entity/Q118551,clarithromycin,Biaxin
http://www.wikidata.org/entity/Q118551,clarithromycin,CLA
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Zwavelwaterstof
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Sulfuretted hydrogen
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Sulfureted hydrogen
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Sulfur hydroxide
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Sulfur hydride
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Sulfide
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Stink dAMP
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Sour gas
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Siarkowodor
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Sewer gas
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Idrogeno solforato
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Hydrosulfuric acid
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Hydrosulfurate
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,hydrogen sulphide
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,hydrogen monosulfide
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Hepatic gas
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Hepatic acid
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Hepatate
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,dihydrogen sulfide
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,dihydrogen monosulfide
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,Dihydrogen disulfide
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,[SH2]
http://www.wikidata.org/entity/Q170591,hydrogen sulfide,H2S
http://www.wikidata.org/entity/Q183309,guanidine,Iminourea
http://www.wikidata.org/entity/Q183309,guanidine,Imidourea
http://www.wikidata.org/entity/Q183309,guanidine,H2N-C(=NH)-NH2
http://www.wikidata.org/entity/Q183309,guanidine,GUANIDINE
http://www.wikidata.org/entity/Q183309,guanidine,Guanidin
http://www.wikidata.org/entity/Q183309,guanidine,Carbamidine
http://www.wikidata.org/entity/Q183309,guanidine,Carbamamidine
http://www.wikidata.org/entity/Q183309,guanidine,Aminomethanamidine
http://www.wikidata.org/entity/Q183309,guanidine,Aminoformamidine
http://www.wikidata.org/entity/Q183309,guanidine,Guanidine
http://www.wikidata.org/entity/Q183309,guanidine,Gu
http://www.wikidata.org/entity/Q183554,fosfomycin,Phosphonomycin
http://www.wikidata.org/entity/Q183554,fosfomycin,Phosphonemycin
http://www.wikidata.org/entity/Q183554,fosfomycin,Phosphomycin
http://www.wikidata.org/entity/Q183554,fosfomycin,"L-cis-1,2-Epoxypropylphosphonic acid"
http://www.wikidata.org/entity/Q183554,fosfomycin,Fosfomycinum
http://www.wikidata.org/entity/Q183554,fosfomycin,Fosfomycine
http://www.wikidata.org/entity/Q183554,fosfomycin,Fosfomicina
http://www.wikidata.org/entity/Q183554,fosfomycin,Fosfocina
http://www.wikidata.org/entity/Q183554,fosfomycin,"cis-(1R,2S)-Epoxypropylphosphonic acid"
http://www.wikidata.org/entity/Q183554,fosfomycin,"1R-cis-(1,2-Epoxypropyl)phosphonic acid"
http://www.wikidata.org/entity/Q183554,fosfomycin,(2R-cis)-(3-Methyloxiranyl)phosphonic acid
http://www.wikidata.org/entity/Q183554,fosfomycin,"(1R,2S)-Epoxypropylphosphonic acid"
http://www.wikidata.org/entity/Q183554,fosfomycin,"(-)-(1R,2S)-(1,2-Epoxypropyl)phosphonic acid"
http://www.wikidata.org/entity/Q183554,fosfomycin,Fosfomycin
http://www.wikidata.org/entity/Q183554,fosfomycin,FOSFOMYCIN
http://www.wikidata.org/entity/Q183554,fosfomycin,FCM
http://www.wikidata.org/entity/Q204661,zinc carbonate,zinc monocarbonate
http://www.wikidata.org/entity/Q204679,zinc bromide,Zinc(II) bromide
http://www.wikidata.org/entity/Q204679,zinc bromide,Zinc dibromide
http://www.wikidata.org/entity/Q204714,zinc chloride,ZnCl2
http://www.wikidata.org/entity/Q204714,zinc chloride,Zinc(II) chloride
http://www.wikidata.org/entity/Q204714,zinc chloride,Zinc dichloride
http://www.wikidata.org/entity/Q204714,zinc chloride,"zinc chloride, anhydrous"
http://www.wikidata.org/entity/Q204714,zinc chloride,Dichlorozinc
http://www.wikidata.org/entity/Q204714,zinc chloride,Butter of zinc
http://www.wikidata.org/entity/Q204717,zinc dithionite,ZnS₂O₄
http://www.wikidata.org/entity/Q204717,zinc dithionite,zinc hydrosulfite
http://www.wikidata.org/entity/Q204717,zinc dithionite,H₂O₄S₂Zn
http://www.wikidata.org/entity/Q204717,zinc dithionite,"[dithionito(2-)-κ2O,O']zinc"
http://www.wikidata.org/entity/Q204783,zinc fluoride,zinc(II) fluoride
http://www.wikidata.org/entity/Q204783,zinc fluoride,Zinc difluoride
http://www.wikidata.org/entity/Q205004,stannic chloride,tin tetrachloride
http://www.wikidata.org/entity/Q205004,stannic chloride,tetrachlorostannane
http://www.wikidata.org/entity/Q205005,tin(IV) iodide,tin tetraiodide
http://www.wikidata.org/entity/Q205005,tin(IV) iodide,stannic iodide
http://www.wikidata.org/entity/Q205021,stannic sulfide,tin disulphide
http://www.wikidata.org/entity/Q205021,stannic sulfide,SnS2
http://www.wikidata.org/entity/Q205145,neocarzinostatin,zinostatin
http://www.wikidata.org/entity/Q205374,ammonium fluoride,NH4F
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-carboxyethyl)-5-[(Z)-(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(Z)-(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoic acid
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-Carboxyethyl)-5-[(Z)-(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(Z)-(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoate
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-Carboxyethyl)-5-[(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoic acid
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-Carboxyethyl)-5-[(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoate
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-carboxyethyl)-4-methyl-5-[(Z)-(4-methyl-5-oxo-3-vinyl-pyrrol-2-ylidene)methyl]-1H-pyrrol-2-yl]methyl]-4-methyl-5-[(Z)-(3-methyl-5-oxo-4-vinyl-pyrrol-2-ylidene)methyl]-1H-pyrrol-3-yl]propanoic acid
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-carboxyethyl)-4-methyl-5-[(Z)-(4-methyl-5-oxo-3-vinyl-2-pyrrolylidene)methyl]-1H-pyrrol-2-yl]methyl]-4-methyl-5-[(Z)-(3-methyl-5-oxo-4-vinyl-2-pyrrolylidene)methyl]-1H-pyrrol-3-yl]propanoic acid
http://www.wikidata.org/entity/Q104219,bilirubin,"3-(2-{[3-(2-carboxyethyl)-5-{[(2Z)-4-ethenyl-3-methyl-5-oxo-2,5-dihydro-1H-pyrrol-2-ylidene]methyl}-4-methyl-1H-pyrrol-2-yl]methyl}-5-{[(2Z)-3-ethenyl-4-methyl-5-oxo-2,5-dihydro-1H-pyrrol-2-ylidene]methyl}-4-methyl-1H-pyrrol-3-yl)propanoic acid"
http://www.wikidata.org/entity/Q104219,bilirubin,"3-(2-((3-(2-Carboxyethyl)-4-methyl-5-[(Z)-(3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl]-1H-pyrrol-2-yl)methyl)-4-methyl-5-[(Z)-(4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene"
http://www.wikidata.org/entity/Q104219,bilirubin,"3-(2-((3-(2-Carboxyethyl)-4-methyl-5-((3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-2-yl)methyl)-4-methyl-5-((4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-3-yl)propanoic acid"
http://www.wikidata.org/entity/Q104219,bilirubin,"3-(2-((3-(2-Carboxyethyl)-4-methyl-5-((3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-2-yl)methyl)-4-methyl-5-((4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-3-yl)propanoate"
http://www.wikidata.org/entity/Q104219,bilirubin,"2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinyl-1,10,19,22,23,24-hexahydro-21H-biline-8,12-dipropanoic acid"
http://www.wikidata.org/entity/Q104219,bilirubin,"2,17-diethenyl-1,10,19,22,23,24-hexahydro-3,7,13,18-tetramethyl-1,19-dioxo-21H-biline-8,12-dipropanoic acid"
http://www.wikidata.org/entity/Q104219,bilirubin,"2,17-Diethenyl-1,10,19,22,23,24-hexahydro-3,7,13,18-tetramethyl-1,19-dioxo-21H-Biline-8,12-dipropanoate"
http://www.wikidata.org/entity/Q104219,bilirubin,"1,10,19,22,23,24-hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinylbiline-8,12-dipropionic acid"
http://www.wikidata.org/entity/Q104219,bilirubin,"1,10,19,22,23,24-Hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinyl-Biline-8,12-dipropionic acid"
http://www.wikidata.org/entity/Q104219,bilirubin,"1,10,19,22,23,24-Hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinyl-Biline-8,12-dipropionate"
http://www.wikidata.org/entity/Q104219,bilirubin,"(Z,Z)-Bilirubin IXa"
http://www.wikidata.org/entity/Q104219,bilirubin,"(4Z,15Z)-Bilirubin IXa"
http://www.wikidata.org/entity/Q104219,bilirubin,Hematoidin
http://www.wikidata.org/entity/Q104219,bilirubin,Cholerythrin
http://www.wikidata.org/entity/Q104219,bilirubin,bilirubin IXalpha
http://www.wikidata.org/entity/Q104219,bilirubin,Bilirubin IX-alpha
http://www.wikidata.org/entity/Q104219,bilirubin,"8,12-bis(2-carboxyethyl)-2,7,13,17-tetramethyl-3,18-divinylbiladiene-ac-1,19(21H,24H)-dione"
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-carboxyethyl)-5-[(Z)-(5-keto-4-methyl-3-vinyl-3-pyrrolin-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(Z)-(5-keto-3-methyl-4-vinyl-3-pyrrolin-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propionic acid
http://www.wikidata.org/entity/Q104219,bilirubin,3-[2-[[3-(2-carboxyethyl)-5-[(Z)-(3-ethenyl-4-methyl-5-oxopyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(Z)-(4-ethenyl-3-methyl-5-oxopyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoic acid
http://www.wikidata.org/entity/Q104334,carbonic acid,H2CO3
http://www.wikidata.org/entity/Q104334,carbonic acid,aerial acid
http://www.wikidata.org/entity/Q104334,carbonic acid,acid of air
http://www.wikidata.org/entity/Q104334,carbonic acid,[CO(OH)2]
http://www.wikidata.org/entity/Q169326,zearalenone,trans-Zearalenone
http://www.wikidata.org/entity/Q169326,zearalenone,6-(10-Hydroxy-6-oxo-trans-1-undecenyl)-beta-resorcylic acid lactone
http://www.wikidata.org/entity/Q169326,zearalenone,(S)-Zearalenone
http://www.wikidata.org/entity/Q169326,zearalenone,(S)-(-)-Zearalenone
http://www.wikidata.org/entity/Q169326,zearalenone,"(S-(E))-3,4,5,6,9,10-Hexahydro-14,16-dihydroxy-3-methyl-1H-2-benzoxacyclotetradecin-1,7(8H)-dione"
http://www.wikidata.org/entity/Q169326,zearalenone,(10S)-Zearalenone
http://www.wikidata.org/entity/Q169326,zearalenone,(-)-Zearalenone
http://www.wikidata.org/entity/Q169336,mixture,mixtures
http://www.wikidata.org/entity/Q169336,mixture,chemical mixtures
http://www.wikidata.org/entity/Q169336,mixture,chemical mixture
http://www.wikidata.org/entity/Q122043,keto-D-fructose,levulose
http://www.wikidata.org/entity/Q122043,keto-D-fructose,fruit sugar
http://www.wikidata.org/entity/Q122043,keto-D-fructose,fructose
http://www.wikidata.org/entity/Q122043,keto-D-fructose,D-fructose (open structure)
http://www.wikidata.org/entity/Q122043,keto-D-fructose,D-fructofuranose
http://www.wikidata.org/entity/Q122043,keto-D-fructose,D-arabino-hexulose
http://www.wikidata.org/entity/Q122043,keto-D-fructose,D-(-)-Fructose
http://www.wikidata.org/entity/Q116065,L-selectride,lithium tri-sec-butylborohydride
http://www.wikidata.org/entity/Q116073,disilane,Si2H6
http://www.wikidata.org/entity/Q116472,purpurin,verantin
http://www.wikidata.org/entity/Q116472,purpurin,smoke Brown G
http://www.wikidata.org/entity/Q116472,purpurin,purpurine
http://www.wikidata.org/entity/Q116472,purpurin,hydroxylizaric acid
http://www.wikidata.org/entity/Q116472,purpurin,C.I. 58205
http://www.wikidata.org/entity/Q116472,purpurin,Alizarin purpurin
http://www.wikidata.org/entity/Q116472,purpurin,"1,2,4-trihydroxyanthraquinone"
http://www.wikidata.org/entity/Q116472,purpurin,"1,2,4-Trihydroxyanthrachinon"
http://www.wikidata.org/entity/Q116472,purpurin,"1,2,4-trihydroxyanthra-9,10-quinone"
http://www.wikidata.org/entity/Q116472,purpurin,"1,2,4-trihydroxy-9,10-anthraquinone"
http://www.wikidata.org/entity/Q116472,purpurin,"1,2,4-trihydroxy-9,10-anthracenedione"
http://www.wikidata.org/entity/Q116472,purpurin,Pr
